candidate_id,label,label_id,relative_path,status,sha256,phash,width,height,file_bytes,split,sample_id,manifest_row
2832,artwork,1,artwork/image0883.jpeg,unique,811ebe57cee79b54c78d4d6d5209151fa530d14cb47eb5640cd9f26c34ae90f1,8c3d4a33c52e7a8d,512,512,93279,train,811ebe57cee79b54c78d4d6d5209151fa530d14cb47eb5640cd9f26c34ae90f1,1421
2833,artwork,1,artwork/image0887.jpeg,unique,26779a71fec66e323449ae7307f026bfd44dfb9165bbb77478dcf7b1a87d3cb8,8db47273993156cc,512,512,116702,train,26779a71fec66e323449ae7307f026bfd44dfb9165bbb77478dcf7b1a87d3cb8,1422
2834,artwork,1,artwork/image0889.jpeg,unique,c49e27ca8473b0d433070226879720055df876bba35b971f8db7295ac9b3df4a,ba84cec9c5728dc6,512,512,120046,train,c49e27ca8473b0d433070226879720055df876bba35b971f8db7295ac9b3df4a,1423
2835,artwork,1,artwork/image0892.jpeg,unique,790a1c03a602c570a429b7474ac42de6f1ecbb261fcf7c637dac63171340e1af,ae0f2d25f3299436,512,512,123809,train,790a1c03a602c570a429b7474ac42de6f1ecbb261fcf7c637dac63171340e1af,1424
2838,artwork,1,artwork/image0897.jpeg,unique,b0bfea4a4a872047af16eb144ea64e430d34a7bd4131cc8cf19993a09349e83f,fdd7821cc378c328,512,512,47948,train,b0bfea4a4a872047af16eb144ea64e430d34a7bd4131cc8cf19993a09349e83f,1425
2839,artwork,1,artwork/image0900.jpeg,unique,823961298b2e6500f9c316861822da031898bf168e1f0f9982d3723dcd62756c,82830f083f2bff2e,512,512,97680,train,823961298b2e6500f9c316861822da031898bf168e1f0f9982d3723dcd62756c,1426
2840,artwork,1,artwork/image0902.jpeg,unique,2df2e5b5b1f7b8017dd90883900241d68ddb16408dd36ec81fcf485fe9b072d4,ec3cc3c39669c634,512,512,44882,train,2df2e5b5b1f7b8017dd90883900241d68ddb16408dd36ec81fcf485fe9b072d4,1427
2843,artwork,1,artwork/image0910.jpeg,unique,9e7ef6e028324efb9523486578ecc94886b2b8ca42a15c9820a91328c7b8ba03,ffc10b84b634b43a,512,512,62651,train,9e7ef6e028324efb9523486578ecc94886b2b8ca42a15c9820a91328c7b8ba03,1428
2848,artwork,1,artwork/image0919.png,unique,f97049e3596e679d5142ef513d63abd0318e92dba0820d740cee48b2dc9b0a3c,87a46a890f775674,512,512,528450,train,f97049e3596e679d5142ef513d63abd0318e92dba0820d740cee48b2dc9b0a3c,1429
2851,artwork,1,artwork/image0931.jpeg,unique,b72011ca006f59e752e15376fad2b8352aac4d61582fa44541eacfe6bb28b941,cc1e38a2ab79696c,512,512,95439,train,b72011ca006f59e752e15376fad2b8352aac4d61582fa44541eacfe6bb28b941,1430
2854,artwork,1,artwork/image0937.jpeg,unique,50c3c36701c8561c7e3a071886eb3911ba8dd3d418802c1fcc50e01e17eb0da3,dfb68883b995a8a2,512,512,147088,train,50c3c36701c8561c7e3a071886eb3911ba8dd3d418802c1fcc50e01e17eb0da3,1431
2855,artwork,1,artwork/image0938.jpeg,unique,4f57bda88c4399908d94fab3be2289c179960fdc52af6d770753ecb1b040f8d3,d3cd2cb6972d6403,512,512,50698,train,4f57bda88c4399908d94fab3be2289c179960fdc52af6d770753ecb1b040f8d3,1432
2856,artwork,1,artwork/image0940.jpeg,unique,a1d7c55f3de87c9323602774f50504a9b3c6da2d3eb819f3bbac5e2d41037558,9bb36ccc3498c333,512,512,53491,train,a1d7c55f3de87c9323602774f50504a9b3c6da2d3eb819f3bbac5e2d41037558,1433
2857,artwork,1,artwork/image0943.jpeg,unique,ba8e9d5c63844dbb7fad081345f1db4d71296dbff4649359effbaa7af272ea1b,96fa198d6211dd63,512,512,125770,train,ba8e9d5c63844dbb7fad081345f1db4d71296dbff4649359effbaa7af272ea1b,1434
2858,artwork,1,artwork/image0944.jpeg,unique,27c741c53afcf27edb00134a56ea4423c5c93362d4b35bdfcc9879a3a865acf6,a8563fb9d4283371,512,512,91024,train,27c741c53afcf27edb00134a56ea4423c5c93362d4b35bdfcc9879a3a865acf6,1435
2859,artwork,1,artwork/image0945.png,unique,40a11532cbfdd5fabb213e31a381ed4957c0991b0344a2b13622d01e407c9a76,a17e648519327ecb,512,512,598467,train,40a11532cbfdd5fabb213e31a381ed4957c0991b0344a2b13622d01e407c9a76,1436
2860,artwork,1,artwork/image0947.png,unique,1fe75245aa191cc7a9b24e2aa75e60cf3249bfddbb59147b5e77c0e52ccae778,ea94974b6a94954b,512,512,178184,train,1fe75245aa191cc7a9b24e2aa75e60cf3249bfddbb59147b5e77c0e52ccae778,1437
2861,artwork,1,artwork/image0948.jpeg,unique,ba7d63d7aabd4517672e1daab8873642ce4e8461194888d1fe0c51a559a5f2ef,d2342dd9d022cfcd,512,512,128925,train,ba7d63d7aabd4517672e1daab8873642ce4e8461194888d1fe0c51a559a5f2ef,1438
2862,artwork,1,artwork/image0950.jpeg,unique,95cd639f16352b15086d57d208e3d5d2de1c344e7b7eeb8ab23f7830ab480e16,955fa8655aa07d62,512,512,213829,train,95cd639f16352b15086d57d208e3d5d2de1c344e7b7eeb8ab23f7830ab480e16,1439
2866,artwork,1,artwork/image0963.jpeg,unique,9fb302d0da394f2e9a778568215f5a4788859fe9556c738c7fa83736dce7f5e9,abcc94b4ea6af1c0,512,512,123459,train,9fb302d0da394f2e9a778568215f5a4788859fe9556c738c7fa83736dce7f5e9,1440
2868,artwork,1,artwork/image0966.jpeg,unique,d5f42dbe8d5d8e302336caa8ded11e45af78986a8c31550289ea9debc35ea89d,9c8263ff1c9d61c1,512,512,67456,train,d5f42dbe8d5d8e302336caa8ded11e45af78986a8c31550289ea9debc35ea89d,1441
2869,artwork,1,artwork/image0969.jpeg,unique,7d844df8d8db6a126efab263e29de1b8decae35d38101bd666c9674786df5195,d5861fd1658563c3,512,512,220918,train,7d844df8d8db6a126efab263e29de1b8decae35d38101bd666c9674786df5195,1442
2872,artwork,1,artwork/image0976.jpeg,unique,935214e37b7a04ecbd4bfdd4ba14837abe493cbef7a32a453b2eff2cad228327,8bfa58af34a061b5,512,512,145683,train,935214e37b7a04ecbd4bfdd4ba14837abe493cbef7a32a453b2eff2cad228327,1443
2876,artwork,1,artwork/image0988.jpeg,unique,a5fe63786f034151cb75cfd75518bc7329f63349756f2828a169d25ae41c1301,ee1a91c47c196a6b,512,512,98403,train,a5fe63786f034151cb75cfd75518bc7329f63349756f2828a169d25ae41c1301,1444
2878,artwork,1,artwork/image0990.png,unique,29ed1bfdb03f8f5bb7ed2c2e07ccf07779dac5a779fc84df9f6b38d39ddcf57b,99ce02e331e1f633,512,512,428727,train,29ed1bfdb03f8f5bb7ed2c2e07ccf07779dac5a779fc84df9f6b38d39ddcf57b,1445
2879,artwork,1,artwork/image0991.jpeg,unique,689fda33205f2fb99cf69bce912e688207bce43670179cbeab3cdad584e8d308,b4c3cb65ca389c4b,512,512,76484,train,689fda33205f2fb99cf69bce912e688207bce43670179cbeab3cdad584e8d308,1446
2880,artwork,1,artwork/image0992.jpeg,unique,ccdb216ca56b406d75130732da824d507a55bb72af72bf0ca30f081cc1776653,a7876e5851e39c19,512,512,77193,train,ccdb216ca56b406d75130732da824d507a55bb72af72bf0ca30f081cc1776653,1447
2881,artwork,1,artwork/image0993.jpeg,unique,3cbbd1a3b633b6e37fa18f58ccc6bf3f84b7ac23dc4cac3f096b26d23701ea65,f0c00db338cf277c,512,512,137345,train,3cbbd1a3b633b6e37fa18f58ccc6bf3f84b7ac23dc4cac3f096b26d23701ea65,1448
2882,artwork,1,artwork/image0997.jpeg,unique,ad3561c6dd7935eabcc201e82b48b72f83a2c9852aa690a0a41021e7c780ec4a,e1679c246696b49b,512,512,77127,train,ad3561c6dd7935eabcc201e82b48b72f83a2c9852aa690a0a41021e7c780ec4a,1449
2885,artwork,1,artwork/image1004.jpeg,unique,e9a666530d3ef47bd16d35a20c06a688b824327bd5996e40315709e2e44409b4,c5e3100cdb36bd1b,512,512,157782,train,e9a666530d3ef47bd16d35a20c06a688b824327bd5996e40315709e2e44409b4,1450
2886,artwork,1,artwork/image1006.png,unique,f3cd1860c00b108921a66a2d71afa2361bb9669045887b51be8337c0dc4db230,e49fc37898c3351c,512,512,252850,train,f3cd1860c00b108921a66a2d71afa2361bb9669045887b51be8337c0dc4db230,1451
2892,artwork,1,artwork/image1028.jpeg,unique,650f6dc4af1ccc73b4987978d1f85e5565d9d39f8a574d105912fb2d4aa6771f,dae3e5e6b0397050,512,512,102238,train,650f6dc4af1ccc73b4987978d1f85e5565d9d39f8a574d105912fb2d4aa6771f,1452
2895,artwork,1,artwork/image1032.png,unique,5c36decdbe33249e7a4ebb55488348830c021ab5155b513df1b27529339fb8d0,9b07b03c3c3cf28d,512,512,361162,train,5c36decdbe33249e7a4ebb55488348830c021ab5155b513df1b27529339fb8d0,1453
2899,artwork,1,artwork/image1041.jpeg,unique,ce0789e2a95c32b996c7fe1aa365e9be62db6d50af0241662fa04f3f8f5c600a,f4c983b3d9c32c34,512,512,94749,train,ce0789e2a95c32b996c7fe1aa365e9be62db6d50af0241662fa04f3f8f5c600a,1454
2900,artwork,1,artwork/image1043.jpeg,unique,65e91c1cb6c838576f32257865a38dcc06f3ad5d058b98e672673be4fe0f39b5,c0ae17f964e44fd0,512,512,119211,train,65e91c1cb6c838576f32257865a38dcc06f3ad5d058b98e672673be4fe0f39b5,1455
2901,artwork,1,artwork/image1044.jpeg,unique,6af4f74715a94d47805de6621c82209bed2a286e1c727098e9e8aad3cb23e6db,9ff8da24c9b491c4,512,512,103560,train,6af4f74715a94d47805de6621c82209bed2a286e1c727098e9e8aad3cb23e6db,1456
2903,artwork,1,artwork/image1046.jpeg,unique,897ff771d9ec4d1d3fb9e9c6e51be8e8dde71e72636f9bc138663a3e6b781e63,98cd6566b23365cc,512,512,43599,train,897ff771d9ec4d1d3fb9e9c6e51be8e8dde71e72636f9bc138663a3e6b781e63,1457
2909,artwork,1,artwork/image1055.jpeg,unique,15025e1953888303a7cfe45381812860cea1944f9acda2958b8a65d220ec6182,e4e4e7bb135ac085,512,512,138421,train,15025e1953888303a7cfe45381812860cea1944f9acda2958b8a65d220ec6182,1458
2913,artwork,1,artwork/image1059.jpeg,unique,1465712a0ae6b0cf57bbea5f6683b5bc60a5bff27def27ac72de40bd305fc41f,ddda3aed600f3428,512,512,138627,train,1465712a0ae6b0cf57bbea5f6683b5bc60a5bff27def27ac72de40bd305fc41f,1459
2918,artwork,1,artwork/image1071.jpeg,unique,f391afd98e77dd39b492af65cf385c73e2a8f9696835176e903ce92f60e8c596,81795b66ec676740,512,512,144229,train,f391afd98e77dd39b492af65cf385c73e2a8f9696835176e903ce92f60e8c596,1460
2920,artwork,1,artwork/image1074.jpeg,unique,f35b51af45333b8f245cc6c5d18e4edb0fd53619e8e06f9d86cc282a81d3c27a,89ba179f381cb8b4,512,512,94477,train,f35b51af45333b8f245cc6c5d18e4edb0fd53619e8e06f9d86cc282a81d3c27a,1461
2922,artwork,1,artwork/image1080.jpeg,unique,46d4bb0d4fddc60e8e0f99035bc6db2bab5d5fdef22411650fc5e93df5cd9e23,8cf34f301bc38c76,512,512,111454,train,46d4bb0d4fddc60e8e0f99035bc6db2bab5d5fdef22411650fc5e93df5cd9e23,1462
2924,artwork,1,artwork/image1084.jpeg,unique,012758646a138cc073543e06aa9058abc94bd7109735107b7a946d8fc288a3af,bce35a45c43c39b1,512,512,150802,train,012758646a138cc073543e06aa9058abc94bd7109735107b7a946d8fc288a3af,1463
2927,artwork,1,artwork/image1090.jpeg,unique,3e2b8743156749f91a3fbcb0964ee761252107def5eed7ea0c5463971d51a360,cc1c71c77338c726,512,512,80899,train,3e2b8743156749f91a3fbcb0964ee761252107def5eed7ea0c5463971d51a360,1464
2929,artwork,1,artwork/image1096.jpeg,unique,22e7bd1031d44c63049b14e0bfcb0c59fe684633f2e50ca483654143995a545b,99964db66d4d82b4,512,512,126452,train,22e7bd1031d44c63049b14e0bfcb0c59fe684633f2e50ca483654143995a545b,1465
2930,artwork,1,artwork/image1097.jpeg,unique,df6ebd0c349308898edf928eac942795036bd62912549ca878823f3107292c1c,96a39cc578c2f1c9,512,512,148536,train,df6ebd0c349308898edf928eac942795036bd62912549ca878823f3107292c1c,1466
2931,artwork,1,artwork/image1099.jpeg,unique,3c140dc952cabf54322d10d89ae741cb861aed201ff7b97fe508d30d43271b4e,d289cd9354762e4b,512,512,85126,train,3c140dc952cabf54322d10d89ae741cb861aed201ff7b97fe508d30d43271b4e,1467
2933,artwork,1,artwork/image1103.jpeg,unique,b7f3abf5efc4a6ae920c5df780e657e00b3fcc7bfb69a47805073fda88696a14,bf95d07ac378c0c2,512,512,120113,train,b7f3abf5efc4a6ae920c5df780e657e00b3fcc7bfb69a47805073fda88696a14,1468
2934,artwork,1,artwork/image1104.jpeg,unique,3623aecb55e1933f69c6f6bc5aefd57a7be82bcb89e51a4d1d9b325a9d1d5537,aca572d28497cf38,512,512,118728,train,3623aecb55e1933f69c6f6bc5aefd57a7be82bcb89e51a4d1d9b325a9d1d5537,1469
2938,artwork,1,artwork/image1115.jpeg,unique,1de1cf3f5d7a1b9a8d2ade9dac19668322b8af0211cdc97024bd872fd3cc315c,ec9286e399cc3339,512,512,48788,train,1de1cf3f5d7a1b9a8d2ade9dac19668322b8af0211cdc97024bd872fd3cc315c,1470
2941,artwork,1,artwork/image1120.jpeg,unique,9a75b3bfd2604a5e6e7b74eb1664830d8364bd4db9e335d1940a773a4499604f,9b94d8a3871a3976,512,512,130348,train,9a75b3bfd2604a5e6e7b74eb1664830d8364bd4db9e335d1940a773a4499604f,1471
2942,artwork,1,artwork/image1123.jpeg,unique,3282b4d1ce41ecdc82367be2b2dde4be041aceb82432d66fdcf6bc08e916515e,e89ca5e170a5a5d3,512,512,98005,train,3282b4d1ce41ecdc82367be2b2dde4be041aceb82432d66fdcf6bc08e916515e,1472
2943,artwork,1,artwork/image1124.jpeg,unique,4f51386333d979ca21acb84e2e80189b9d21cbb2e8a9ea0990801afbc5f2db8f,8c5a61b46bd8b58b,512,512,115606,train,4f51386333d979ca21acb84e2e80189b9d21cbb2e8a9ea0990801afbc5f2db8f,1473
2950,artwork,1,artwork/image1144.jpeg,unique,10652424c3bdd2fbba510c5db5edb353b6584cfd57d81885e495c0bd32a7d4c9,a5f08a079fc9e83c,512,512,44339,train,10652424c3bdd2fbba510c5db5edb353b6584cfd57d81885e495c0bd32a7d4c9,1474
2952,artwork,1,artwork/image1147.jpeg,unique,fe294a264efb323bc9e0eb6bca10b23c778ed1e4072cec230c65bab67bde7af7,dec277cc38e0859c,512,512,159425,train,fe294a264efb323bc9e0eb6bca10b23c778ed1e4072cec230c65bab67bde7af7,1475
2953,artwork,1,artwork/image1148.jpeg,unique,5a558c007d162e7823fe0628756d32445ec72c8c33f4865b0c1f4d4a1fe492da,d9f17a0666788b94,512,512,118660,train,5a558c007d162e7823fe0628756d32445ec72c8c33f4865b0c1f4d4a1fe492da,1476
2955,artwork,1,artwork/image1157.jpeg,unique,6fb85e2cb20dce278e038c03c347be60339c734a1036307e69bb7148727acbd4,e7e36038e14e5cd1,512,512,145002,train,6fb85e2cb20dce278e038c03c347be60339c734a1036307e69bb7148727acbd4,1477
2956,artwork,1,artwork/image1159.jpeg,unique,6e7a4427295908edde09893c8a81a9ba7406e53626cca8254d549366c96f7246,cfaf6808d565a989,512,512,140863,train,6e7a4427295908edde09893c8a81a9ba7406e53626cca8254d549366c96f7246,1478
2965,artwork,1,artwork/image1179.jpeg,unique,04d30269b91e399421c0af30d80bc582e2983b7d0b33a05e12be195302f3b2ef,c5ede89232d203f5,512,512,176519,train,04d30269b91e399421c0af30d80bc582e2983b7d0b33a05e12be195302f3b2ef,1479
2971,artwork,1,artwork/image1189.jpeg,unique,f6fec761a0c514a07ab375dfae156bf9ba77e3c0d728e5764fec760a270022dd,d269ad97b81c9878,512,512,80652,train,f6fec761a0c514a07ab375dfae156bf9ba77e3c0d728e5764fec760a270022dd,1480
2974,artwork,1,artwork/image1198.jpeg,unique,da4d98fa1c1818a1ba0f052e0eb7648c900186cfda5bfa4131cf92f5361be9d7,bd099696ca719963,512,512,158680,train,da4d98fa1c1818a1ba0f052e0eb7648c900186cfda5bfa4131cf92f5361be9d7,1481
2977,artwork,1,artwork/image1202.jpeg,unique,858b5ede7dedb10d6bdef673264f2aba6b4ad5a8fa90495d7eaa1410544f04f5,bfa6c19ce348816b,512,512,59212,train,858b5ede7dedb10d6bdef673264f2aba6b4ad5a8fa90495d7eaa1410544f04f5,1482
2980,artwork,1,artwork/image1214.jpeg,unique,f8d574333f5cee04396e23faa7c566d467f5a02770cd9d02b0d9b6bff5390ae8,c4f01c95cd2d34db,512,512,144667,train,f8d574333f5cee04396e23faa7c566d467f5a02770cd9d02b0d9b6bff5390ae8,1483
2982,artwork,1,artwork/image1221.jpeg,unique,4d756b054cf41321cadb35e5d7e03fed27e627b94bd7def99d23db8fd72b2ad3,e4fcc2e66be41d08,512,512,99778,train,4d756b054cf41321cadb35e5d7e03fed27e627b94bd7def99d23db8fd72b2ad3,1484
2984,artwork,1,artwork/image1225.jpeg,unique,63cca7884075e790867e582c7a1afb47e870a3a0538b3c191b44c98542a8b408,8ed1d12e2ecf6891,512,512,94765,train,63cca7884075e790867e582c7a1afb47e870a3a0538b3c191b44c98542a8b408,1485
2985,artwork,1,artwork/image1226.jpeg,unique,3883528e669ec91e47cc22a87bdb8111ef2bae1d5d316a47f0fc1b968106d6d3,bdd8b1b04c73949c,512,512,86639,train,3883528e669ec91e47cc22a87bdb8111ef2bae1d5d316a47f0fc1b968106d6d3,1486
2987,artwork,1,artwork/image1231.jpeg,unique,10898692ecd1faf59f28f32a29512a9debf93986107ec7ba091f2b4442f7a561,ed8cf840fe76414c,512,512,114180,train,10898692ecd1faf59f28f32a29512a9debf93986107ec7ba091f2b4442f7a561,1487
2988,artwork,1,artwork/image1233.jpeg,unique,4e35f607eb086bd2c62d80f290894a56aeac705dddae7f8443b4f0e27eeb3718,f10d0cb3267cd939,512,512,158499,train,4e35f607eb086bd2c62d80f290894a56aeac705dddae7f8443b4f0e27eeb3718,1488
2989,artwork,1,artwork/image1236.jpeg,unique,3761daab566878f6299996ff28fa56a948ac3325f6554e89ed9b5692d5d5590b,b904f5324df4c996,512,512,134094,train,3761daab566878f6299996ff28fa56a948ac3325f6554e89ed9b5692d5d5590b,1489
2990,artwork,1,artwork/image1238.jpeg,unique,41a2ada1c18cffc6b30631b7f7a08f935919861dbfbed23a77471fc0f4e10eeb,b53234c3c99c59cd,512,512,182729,train,41a2ada1c18cffc6b30631b7f7a08f935919861dbfbed23a77471fc0f4e10eeb,1490
2992,artwork,1,artwork/image1247.jpeg,unique,457958227f3257cd9ff95ad77f8916541075667b2f6c8d79cc2eea9d8f2710bf,cdf261799c3ac113,512,512,56548,train,457958227f3257cd9ff95ad77f8916541075667b2f6c8d79cc2eea9d8f2710bf,1491
2993,artwork,1,artwork/image1248.png,unique,4d485c6c0eca2c84069878c1bafcd4e9bf1ad1f341b5a0e13e2a00e3814fc87c,abcf34d0da6910f4,512,512,557210,train,4d485c6c0eca2c84069878c1bafcd4e9bf1ad1f341b5a0e13e2a00e3814fc87c,1492
2994,artwork,1,artwork/image1251.jpeg,unique,5ffb1e8501ac3d9944aa1e19752eee0e52037fef88e12660f8a3b30654d575fa,96866d793869c3c6,512,512,86780,train,5ffb1e8501ac3d9944aa1e19752eee0e52037fef88e12660f8a3b30654d575fa,1493
2995,artwork,1,artwork/image1255.jpeg,unique,0769f5c07ba5edb063a818084300d3a7717d6b96c715bc9dec82ecc933731f7c,8ccc84ddc8f4e653,512,512,166811,train,0769f5c07ba5edb063a818084300d3a7717d6b96c715bc9dec82ecc933731f7c,1494
2997,artwork,1,artwork/image1257.jpeg,unique,2583e5499241bdc9f05a3db606128ec8160d010d6ddcec9de7494771d9e3c54f,e2931a2eee6ce145,512,512,77147,train,2583e5499241bdc9f05a3db606128ec8160d010d6ddcec9de7494771d9e3c54f,1495
2998,artwork,1,artwork/image1259.jpeg,unique,91c6928f9485d550017f0048840a4c57c063246c8ca64bdfe0f369165a5d96e7,c0e536ca9521d7cb,512,512,141117,train,91c6928f9485d550017f0048840a4c57c063246c8ca64bdfe0f369165a5d96e7,1496
2999,artwork,1,artwork/image1261.jpeg,unique,f96c0a8f285d953143e3391553edb8c0282a33fc03bae16138c60f357f3d9ef8,d10b8fe3c9c93334,512,512,89699,train,f96c0a8f285d953143e3391553edb8c0282a33fc03bae16138c60f357f3d9ef8,1497
3002,artwork,1,artwork/image1270.jpeg,unique,e853ae735cec2867cb4d3b24ad9469e96364325690a91b8adccda70f6e415fe1,9d4d782ce519a64e,512,512,199370,train,e853ae735cec2867cb4d3b24ad9469e96364325690a91b8adccda70f6e415fe1,1498
3004,artwork,1,artwork/image1272.jpeg,unique,2df1b15603fc861f8632434be3b88c4d32d813fc7ab480a0df15f167a57f8d7e,88db87b4126fe5c1,512,512,89034,train,2df1b15603fc861f8632434be3b88c4d32d813fc7ab480a0df15f167a57f8d7e,1499
3007,artwork,1,artwork/image1280.jpeg,unique,7e17fb95c6837b8aed4a18d09e3f058b8c86db97fd401325836d6f5131816206,e0de5e141ee11e8d,512,512,172097,train,7e17fb95c6837b8aed4a18d09e3f058b8c86db97fd401325836d6f5131816206,1500
3011,artwork,1,artwork/image1286.png,unique,d7f302d37e71b57522a3576f2b9a7746c860d74a95ccd3f5af651a65e850c6bc,87b03ac338ac6fc5,512,512,506089,train,d7f302d37e71b57522a3576f2b9a7746c860d74a95ccd3f5af651a65e850c6bc,1501
3016,artwork,1,artwork/image1296.jpeg,unique,f8072f3c93f4433fff55bb6fbd421651ff1f136cbb7d1b97aababf3193136227,cab549c763b0a17a,512,512,160756,train,f8072f3c93f4433fff55bb6fbd421651ff1f136cbb7d1b97aababf3193136227,1502
3017,artwork,1,artwork/image1300.png,unique,c7af89ba15e3a53d3c59f15398d11632d0658a675f2c106da27b2124ccb7c63d,c9cb4639313ae31e,512,512,637867,train,c7af89ba15e3a53d3c59f15398d11632d0658a675f2c106da27b2124ccb7c63d,1503
3018,artwork,1,artwork/image1301.jpeg,unique,aab275c9720a62eef05df255c995df17ddf9e5f27900dc5598e6fb9e82dfc774,993969c6366c653c,512,512,57991,train,aab275c9720a62eef05df255c995df17ddf9e5f27900dc5598e6fb9e82dfc774,1504
3019,artwork,1,artwork/image1303.jpeg,unique,78d5a3fdacbf2dacf47b4d389430402e28b7ad27738e49c0d8469cd7fed43c3b,92936d6c6d68d392,512,512,48888,train,78d5a3fdacbf2dacf47b4d389430402e28b7ad27738e49c0d8469cd7fed43c3b,1505
3021,artwork,1,artwork/image1307.jpeg,unique,7486cb2167a44b6d2d56db1f5a060acf8603bb872bd9512ffece44c83960f87f,c5ec2e43161e3b6c,512,512,80878,train,7486cb2167a44b6d2d56db1f5a060acf8603bb872bd9512ffece44c83960f87f,1506
3024,artwork,1,artwork/image1315.jpeg,unique,be4e444bd8f23b67a43bb04f27acadf2dd9c31a4b5a14ba2d98331348f34c118,ded69101261d673e,512,512,127505,train,be4e444bd8f23b67a43bb04f27acadf2dd9c31a4b5a14ba2d98331348f34c118,1507
3025,artwork,1,artwork/image1316.jpeg,unique,c363b8e108f7b6fd8f0f338be27272a0a3b249d169add3254c2627e2271a2d7a,cce31cce719e2370,512,512,78285,train,c363b8e108f7b6fd8f0f338be27272a0a3b249d169add3254c2627e2271a2d7a,1508
3028,artwork,1,artwork/image1319.jpeg,unique,f273945e03de82a16e37b91ae9fd2efc571da736aceaaa6ac8d65b4879bd3c70,945593b13ebe6c24,512,512,89182,train,f273945e03de82a16e37b91ae9fd2efc571da736aceaaa6ac8d65b4879bd3c70,1509
3029,artwork,1,artwork/image1320.jpeg,unique,e4af0ac553a221828149a388f062981b149fe8c901684109e0b3dfb4546fe26b,da82a56d4a933d6c,512,512,162424,train,e4af0ac553a221828149a388f062981b149fe8c901684109e0b3dfb4546fe26b,1510
3033,artwork,1,artwork/image1327.jpeg,unique,e2ef5a1616e0b858244f1d04db9059bf7c1103796093f6e07c201d3bfe3ad07c,bb86946a43f93499,512,512,143022,train,e2ef5a1616e0b858244f1d04db9059bf7c1103796093f6e07c201d3bfe3ad07c,1511
3037,artwork,1,artwork/image1333.jpeg,unique,4dd03fe4ced3c760cf3a96967731bf01eb680dc0c8f6cac75d59ff6f907e58c9,ce3531c9d72c09cb,512,512,121332,train,4dd03fe4ced3c760cf3a96967731bf01eb680dc0c8f6cac75d59ff6f907e58c9,1512
3042,artwork,1,artwork/image1345.jpeg,unique,be4018895617c4475c324254ed520904aabec6cb1ceff3a883d53e1beaa7e77e,cd6acad3e6a38682,512,512,147594,train,be4018895617c4475c324254ed520904aabec6cb1ceff3a883d53e1beaa7e77e,1513
3043,artwork,1,artwork/image1351.jpeg,unique,90fb673542f1e27b4932bc2c82f0c6541a01ca9a338c337e03ba13e4c6f43f42,9f939d01db39c261,512,512,137674,train,90fb673542f1e27b4932bc2c82f0c6541a01ca9a338c337e03ba13e4c6f43f42,1514
3046,artwork,1,artwork/image1358.jpeg,unique,d6bb0322d1d6f9305a2748307f474733ab22f9e3420b0ba4f25f17498b58703b,a8b803b27367ed83,512,512,67572,train,d6bb0322d1d6f9305a2748307f474733ab22f9e3420b0ba4f25f17498b58703b,1515
3051,artwork,1,artwork/image1366.jpeg,unique,d5d22b0cfb55287bff5460d011cfa87f73db2c890edbd09b748ce7f993b4dd74,b9e16717b212a794,512,512,75346,train,d5d22b0cfb55287bff5460d011cfa87f73db2c890edbd09b748ce7f993b4dd74,1516
3054,artwork,1,artwork/image1374.jpeg,unique,7b0fbde61a0a3b73e730e9b79a8f7e61c7a33471d6d2faa8c811b10ab4f6854d,8534f683c8ccb36b,512,512,151678,train,7b0fbde61a0a3b73e730e9b79a8f7e61c7a33471d6d2faa8c811b10ab4f6854d,1517
3056,artwork,1,artwork/image1377.jpeg,unique,386dbdb62bd3fb746e2917865906477f78555e9d12760f4b56c478d8945b50a3,b9316c6633c66399,512,512,88171,train,386dbdb62bd3fb746e2917865906477f78555e9d12760f4b56c478d8945b50a3,1518
3057,artwork,1,artwork/image1378.jpeg,unique,e42a49c421ac321ed9859bcff21128652483ddc40225bb4029cd983f5789d8cb,c1e73f6e11782ec0,512,512,93979,train,e42a49c421ac321ed9859bcff21128652483ddc40225bb4029cd983f5789d8cb,1519
3059,artwork,1,artwork/image1383.jpeg,unique,756b601a06a7a5b0cdc7690afe982bc10fa4139719ae5058585c8e2909e4d0cd,f1bde23b3a03d0c1,512,512,125081,train,756b601a06a7a5b0cdc7690afe982bc10fa4139719ae5058585c8e2909e4d0cd,1520
3061,artwork,1,artwork/image1385.jpeg,unique,1615773d44352f4b972dcd9cabe3bfeeaeb21b26dd26eb7d7a92dc30e1d2571e,bbe6c5887616096b,512,512,122469,train,1615773d44352f4b972dcd9cabe3bfeeaeb21b26dd26eb7d7a92dc30e1d2571e,1521
3067,artwork,1,artwork/image1404.jpeg,unique,cc4cba9d9d2cccf41f4efa4498e9714fa596be6247e670dbb7251b7a7efd2c3f,d184cc79c7dab445,512,512,87152,train,cc4cba9d9d2cccf41f4efa4498e9714fa596be6247e670dbb7251b7a7efd2c3f,1522
3068,artwork,1,artwork/image1407.jpeg,unique,899d5457c536bd23fc49bd2a07672c80e1cee6d4c7c28b9aa2127931a7b96643,9498cb7a4b1d650f,512,512,74583,train,899d5457c536bd23fc49bd2a07672c80e1cee6d4c7c28b9aa2127931a7b96643,1523
3072,artwork,1,artwork/image1413.png,unique,aae208196ef614e0c13b986d06f536302741c820801f0012fe601fa3b29551ff,bfa385c583287c55,512,512,454599,train,aae208196ef614e0c13b986d06f536302741c820801f0012fe601fa3b29551ff,1524
